order_date,invoice_no,customer_id,customer,product_id,product,category,segment,quantity,unit_cost,unit_price,revenue,cost,margin,ship_date
2026-08-11,264,216,Radiant Maintainers of Harborhaven,8,Bright Party Napkins,paper & tissue,segA,6,50,68,408,300,108,2026-08-12
2026-08-11,,216,Radiant Maintainers of Harborhaven,11,Fresh Lunch Napkins,paper & tissue,segA,2,21,30.24,60.48,42,18.48,2026-08-12
2026-08-11,264,216,Radiant Maintainers of Harborhaven,12,Immaculate Roll Paper Towels,paper & tissue,  segA ,2,44,58.08,116.16,88,28.16,2026-08-12
2026-08-11,264,216,Radiant Maintainers of Harborhaven,17,Glossy Lunch Napkins,paper & tissue,esgA,5,31,45.26,226.3,,71.3,2026-08-12
2026-08-11,264,216,Radiant Maintainers of Harborhaven,18,Pristine Lunch Napkins,paper & tissue,segA,4,20,26.8,107.2,80,,2026-08-12
2026-08-11,264,216,Radiant Maintainers of Harborhaven,22,,paper & tissue,segA,3,41,54.12,162.36,123,39.36,2026-08-12
11/08/2026,264,216,Radiant Maintainers of Harborhaven,23,Dazzling Roll Paper Towels,paper & tissue,segA,2,,60,120,80,40,2026-08-12
2026-08-11,264,216,Radiant Maintainers of Harborhaven,25,Dazzling Binder Clips,office products,segA,6,45,69.75,418.5,270,148.5,2026-08-12
2026-08-11,264,216,Radiant Maintainers of Harborhaven,26,Radiant Sticky Notes,office products,segA,3,,50.32,150.96,102,48.96,2026-08-12
11/08/2026,264,216,Radiant Maintainers of Harborhaven,28,Immaculate Binder Clips,office products,,3,29,40.31,120.93,87,33.93,2026-08-12
2026-08-11,264,216,Radiant Maintainers of Harborhaven,32,Bright Desk Organizers,office products,segA,1,44,60.72,60.72,44,16.72,2026-08-12
2026-08-11,264,216,,47,Immaculate Staplers,,segA,1,,37.92,37.92,24,13.92,2026-08-12
2026-08-11,264,216,Radiant Maintainers of Harborhaven,49,Sparkling Disinfectant Wipes,cleaning supplies,segA,3,21,33.81,101.43,63,38.43,2026-08-12
08/11/2026,264,216,Radiant Maintainers of Harborhaven,54,Dazzling Floor Cleaner,cleaning supplies,segA,8,45,67.5,540,360,180,2026-08-12
08-11-2026,264,216,Radiant Maintainers of Harborhaven,57,Glossy All-Purpose Cleaner,cleaning supplies,segA,1,51,96.9,96.9,51,45.9,2026-08-12
2026-08-11,264,216,Radiant Maintainers of Harborhaven,60,Polished Degreaser,cleaning supplies,segA,1,26,47.06,47.06,26,21.06,
2026-08-11,264,216,Radiant Maintainers of Harborhaven,61,Pristine Degreaser,cleaning supplies,seAg,3,50,86,258,150,108,2026-08-12
2026-08-11,264,216,Radiatn Maintainers of Harborhaven,64,Bright Glass Cleaner,cleaning supplies,segA,1,32,58.56,58.56,32,26.56,2026-08-12
2026-08-11,264,216,Radiant Maintainers of Harborhaven,65,Sparkling Citrus Cleaner,cleaning supplies,segA,1,20,33.6,33.6,20,13.6,2026-08-12
11/08/2026,264,216,Radiant Maintainers of Harborhaven,67,Sleek Citrus Cleaner,cleaning supplies,esgA,3,39,73.71,221.13,117,104.13,2026-08-12
2026-08-11,264,216,Radiant Maintainers of Harborhaven,69,Gleaming Degreaser,cleaning supplies,segA,2,27,44.28,88.56,54,34.56,2026-08-12
2026-08-11,264,216,Radiant Maintainers of Harborhaven,78,Glossy Creamers,breakroom supplies,segD,1,27,62.1,62.1,27,35.1,08/12/2026
08/11/2026,265,217,,4,Bright Bathroom Tissue,paper & tissue,segA,2,26,36.14,72.28,52,20.28,2026-08-12
2026-08-11,265,217,Sparkling Custodians of Canyonwood,5,Polished Kitchen Towels,paper & tissue,segA,2,35,45.85,91.7,70,21.7,2026-08-12
2026-08-11,265,217,Sparkling Custodians of Canyonwood,6,Pristine Bathroom Tissue,paper & tissue,segA,3,19,26.6,,57,22.8,
2026-08-11,265,217,Sparkling Custodians of Canyonwood,7,Gleaming Bathroom Tissue,paper & tissue,segA,5,16,21.6,108,80,28,2026-08-12
2026-08-11,265,217,Sparkling Custodians of Canyonwood,20,Gleaming Roll Paper Towels,paper & tissue,segA,5,28,37.52,187.6,140,47.6,2026-08-12
2026-08-11,265,217,Sparkling Custodians of Canyonwood,23,Dazzling Roll Paper Towels,paper & tissue,segA,3,,53.2,159.6,120,39.6,2026-08-12
2026-08-11,265,217,Sparkling Custodinas of Canyonwood,24,Sparkling Pocket Tissues,paper & tissue,,2,18,26.1,52.2,36,16.2,2026-08-12
2026-08-11,265,217,Sparkling Custodians of Canyonwood,73,Spotless Creamers,breakroom supplies,segA,1,18,34.56,34.56,18,16.56,2026-08-12
2026-08-11,265,217,Sparkling Custodians of Canyonwood,77,Sleek Disposable Cups,breakroom supplies,segA,1,25,49,49,25,24,2026-08-12
2026-08-11,265,217,,89,Sparkling Disposable Cups,breakroom supplies,segA,1,,42.42,42.42,21,21.42,2026-08-12
2026-08-11,265,217,Sparkling Custodians of Canyonwood,93,Gleaming Microwave Popcorn,breakroom supplies,esgA,1,20,38.2,38.2,20,,08/12/2026
2026-08-11,265,217,Sparkling Custodians of Canyonwood,96,Dazzling Disposable Cups,breakroom supplies,segA,1,19,34.96,34.96,19,15.96,2026-08-12
08-11-2026,265,217,Sparkling Custodians of Canyonwood,97,Sparkling Legal Size Paper,copy paper,segA,1,39,59.67,59.67,39,20.67,2026-08-12
2026-08-11,265,217,Sparkling Custodians of Canyonwood,104,Gleaming Glossy Photo Paper,copy paper,segA,2,52,77.48,154.96,104,50.96,2026-08-12
11/08/2026,265,217,Sparkling Custodians of Canyonwood,113,Polished Recycled Paper,copy paper,segA,4,36,55.08,220.32,144,76.32,2026-08-12
2026-08-11,,217,Sparkling Custodians of Canyonwood,116,Immaculate Legal Size Paper,copy paper,segA,6,59,83.19,499.14,354,145.14,2026-08-12
08-11-2026,265,217,Sparkling uCstodians of Canyonwood,119,Immaculate Letter Size Paper,copy paper,segA,,44,,489.72,308,181.72,2026-08-12
2026-08-11,265,217,Sparkling Custodians of Canyonwood,120,,  copy paper ,segA,5,45,68.85,344.25,225,119.25,2026-08-12
2026-08-11,266,220,Fresh Servicers of Cedarwood,8,Bright Party Napkins,  paper & tissue ,segC,10,50,78.5,,500,285,26/08/2026
2026-08-11,266,220,Fresh Servicers of Cedarwood,34,,office products,segD,1,24,41.28,41.28,24,17.28,2026-08-26
2026-08-11,266,220,Fresh Servicers of Cedarwood,79,Immaculate Microwave Popcorn,breakroom supplies,  segC ,1,25,54.75,54.75,25,29.75,2026-08-26
2026-08-11,266,220,Fresh Servicers of Cedarwood,97,Sparkling Legal Size Paper,copy paper,segD,1,39,71.76,71.76,39,32.76,2026-08-26
2026-08-11,267,228,Fresh Custodians of Mapleville,34,Radiant Staplers,office products,segC,,24,39.36,78.72,48,30.72,2026-08-12
2026-08-11,267,228,Fresh Custodians of Mapleville,114,Glossy Recycled Paper,copy paper,segB,3,32,48.96,146.88,96,50.88,2026-08-12
2026-08-11,267,228,Fresh Custodians of Mapleville,116,Immaculate Legal Size Paper,copy paper,segB,208,59,82.6,17180.8,12272,4908.8,2026-08-12
2026-08-11,268,238,Sparkling Suppliers of Harborwood,11,Fresh Lunch Napkins,paper & tissue,segC,1,21,29.4,29.4,21,8.4,2026-08-12
2026-08-11,268,238,Sparkling Suppliers of Harborwood,15,Sparkling 2-Ply Toilet Paper,paper & tissue,segC,1,43,67.08,67.08,43,24.08,2026-08-12
08/11/2026,268,238,Sparkling Suppliers of Harborwood,25,Dazzling Binder Clips,office products,segA,2,45,62.55,125.1,90,35.1,2026-08-12
2026-08-11,268,238,Sparkling Suppliers of Harborwood,33,Dazzling File Folders,office products,segA,1,26,35.1,35.1,26,9.1,2026-08-12
2026-08-11,268,238,Sparkling Suppliers of Harborwood,36,  Glossy Staplers ,office products,segA,3,50,65,195,150,45,2026-08-12
11/08/2026,268,238,Sparkling Suppliers of Harborwood,37,Bright Recycled Paper,office products,segA,28,24,31.2,873.6,672,201.6,2026-08-12
2026-08-11,268,238,Sparkling Suppliers of Harborwood,40,Immaculate Markers,office products,segA,5,34,,,170,79.9,2026-08-12
2026-08-11,268,238,Sparkling Suppliers of Harborwood,43,Fresh File Folders,,segA,3,50,65.5,196.5,150,46.5,2026-08-12
2026-08-11,268,238,Sparkling Suppliers of Harborwood,58,Spotless Floor Cleaner,cleaning supplies,segB,1,31,60.76,60.76,31,29.76,2026-08-12
2026-08-11,268,238,,73,Spotless Creamers,breakroom supplies,segA,1,18,38.52,38.52,18,20.52,2026-08-12
2026-08-11,268,238,Sparkling Suppliers of Harborwood,77,Sleek Disposable Cups,breakroom supplies,segA,1,25,44,44,25,19,2026-08-12
2026-08-11,268,238,Sparkling Suppliers of Harborwood,81,Polished Stirrers,breakroom supplies,segA,1,22,41.14,41.14,22,19.14,2026-08-12
2026-08-11,268,238,Sparkling Suppliers of Harborwood,94,Pristine Instant Soups,rbeakroom supplies,segA,1,7,12.04,12.04,7,5.04,2026-08-12
2026-08-11,268,238,Sparkling Suppliers of Harborwood,98,Radiant Glossy Photo Paper,copy paper,segB,1,23,32.66,32.66,23,9.66,2026-08-12
2026-08-11,268,238,Sparkling Suppliers of Harborwood,107,Radiant Glossy Photo Paper,copy paper,segB,2,58,90.48,180.96,116,64.96,08-12-2026
2026-08-11,268,238,Sparkling Suppliers of Harborwood,,Dazzling Cardstock,copy paper,segB,1,21,34.65,34.65,21,13.65,2026-08-12
2026-08-11,269,246,Glossy Maintainers of Harborridge,26,Radiant Sticky Notes,office products,segC,2,34,50.66,101.32,68,33.32,2026-08-12
11/08/2026,269,246,Glossy Maintainers of Harborridge,31,Polished Highlighters,office products,segC,1,17,28.56,28.56,17,11.56,2026-08-12
11/08/2026,269,246,Glossy Maintainers of Harborridge,38,Radiant Pens,office products,segC,1,17,28.9,28.9,17,11.9,
2026-08-11,269,246,Glossy Maintainers of Harborridge,42,Polished Markers,office products,segC,1,28,,46.48,28,18.48,2026-08-12
2026-08-11,269,246,Glossy Maintainers of Harborridge,87,Glossy Tea Selection,breakroom supplies,segB,1,11,20.9,,11,9.9,2026-08-12
2026-08-11,270,257,Polished Cleaners of Riverdale,24,Sparkling Pocket Tissues,paper & tissue,segC,1,18,26.64,26.64,18,8.64,2026-08-12
2026-08-11,270,257,Polished Cleaners of Riverdale,43,Fresh File Folders,office products,segC,1,50,83.5,83.5,50,33.5,2026-08-12
2026-08-11,270,257,Polished Cleaners of Riverdale,82,Pristine Granola Bars,breakroom supplies,segB,1,26,49.92,49.92,26,23.92,2026-08-12
,270,257,Polished Cleaners of Riverdale,97,Sparkling Legal Size Paper,copy paper,segB,35,39,54.6,1911,1365,546,2026-08-12
2026-08-11,270,257,Polished Cleaners of Riverdale,99,,copy paper,segB,1,57,84.93,84.93,57,27.93,2026-08-12
2026-08-11,270,257,Polished Cleaners of Riverdale,105,Pristine Graph Paper,copy paper,  segB ,1,52,73.84,73.84,52,21.84,2026-08-12
08/11/2026,270,257,Polished Cleaners of Riverdale,106,Sleek Resume Paper,copy paper,segB,1,48,68.64,,48,20.64,2026-08-12
2026-08-11,270,257,Polished Cleaners of Riverdale,116,Immaculate Legal Size Paper,copy paper,segB,1,59,93.81,93.81,59,34.81,08/12/2026
,271,280,Bright Wholesalers of Mountcrest,5,Polished Kitchen Towels,,segA,1,35,51.45,51.45,35,16.45,2026-08-12
08-11-2026,271,280,Bright Wholesalers of Mountcrest,,Pristine Bathroom Tissue,paper & tissue,segA,3,19,24.89,74.67,57,17.67,08-12-2026
2026-08-11,271,280,Bright Wholesalers of Mountcrest,12,Immaculate Roll Paper Towels,paper & tissue,segA,1,44,65.12,65.12,44,21.12,2026-08-12
2026-08-11,271,280,Bright Wholesalers of Mountcrest,16,Dazzling Bathroom Tissue,paper & tissue,segA,2,42,57.96,115.92,84,31.92,2026-08-12
2026-08-11,271,280,Bright Wholesalers of Mountcrest,17,Glossy Lunch Napkins,paper & tissue,segA,2,31,40.3,80.6,62,18.6,2026-08-12
2026-08-11,271,280,Bright Wholesalers of Mountcrest,39,Immaculate Sticky Notes,office products,segA,3,34,44.88,134.64,102,32.64,2026-08-12
2026-08-11,271,280,Bright Wholesalers of Mountcrest,43,Fresh File Folders,office porducts,segA,2,50,76.5,153,100,53,2026-08-12
08/11/2026,271,280,Bright Wholesalers of Mountcrest,47,Immaculate Staplers,office products,segA,1,24,36.96,36.96,24,12.96,08-12-2026
2026-08-10,,14,Fresh Stewards of Graniteridge,52,Spotless Air Freshener,cleaning supplies,segA,47,49,78.4,3684.8,2303,1381.8,08-18-2026
2026-08-10,272,14,Fresh Stewards of Graniteridge,,Pristine Citrus Cleaner,cleaning supplies,segA,30,48,85.92,2577.6,1440,1137.6,2026-08-18
2026-08-10,272,14,Fresh Stewards of Graniteridge,64,Bright Glass Cleaner,cleaning supplies,segA,34,32,55.04,1871.36,1088,783.36,2026-08-18
2026-08-10,272,14,Fres hStewards of Graniteridge,70,Sleek Air Freshener,cleaning supplies,segA,6,33,53.46,320.76,198,122.76,2026-08-18
2026-08-10,272,14,Fresh Stewards of Graniteridge,73,Spotless Creamers,breakroom supplies,segB,3,18,38.34,115.02,54,61.02,2026-08-18
2026-08-10,272,14,,77,Sleek Disposable Cups,  breakroom supplies ,segB,9,25,51.25,461.25,225,236.25,2026-08-18
,272,14,Fresh Stewards of Graniteridge,91,,  breakroom supplies ,segB,2,29,65.25,130.5,58,72.5,2026-08-18
2026-08-10,273,17,Immaculate Servicers of Mapleport,1,Sleek Party Napkins,paper & tissue,segA,1,29,40.31,40.31,29,11.31,2026-08-25
2026-08-10,273,17,,7,Gleaming Bathroom Tissue,paper & tissue,segA,3,16,23.84,71.52,,23.52,2026-08-25
10/08/2026,273,17,Immaculate Servicers of Mapleport,,Immaculate Roll Paper Towels,paper & tissue,segA,2,44,58.08,116.16,88,28.16,08/25/2026
,273,17,Immacualte Servicers of Mapleport,13,Prisitne Party Napkins,paper & tissue,segA,4,45,67.05,268.2,180,88.2,2026-08-25
08-10-2026,273,17,Immaculate Servicers of Mapleport,20,Gleaming Roll Paper Towels,paper & tissue,segA,33,28,,1108.8,924,184.8,08/25/2026
08/10/2026,273,17,Immaculate Servicers of Mapleport,23,Dazzling Roll Paper Towels,paper & tissue,segA,4,40,55.6,222.4,160,62.4,2026-08-25
2026-08-10,273,,Immaculate Servicers of Mapleport,26,Radiant Sticky Notes,office products,segA,3,34,53.72,,102,59.16,2026-08-25
2026-08-10,273,17,Immaculate Servicers of Mapleport,31,Polished Highlighters,office products,segA,1,17,,24.65,17,7.65,2026-08-25
2026-08-10,273,17,Immaculate Servicers of Mapleport,34,Radiant Staplers,office products,segA,5,24,32.16,160.8,120,40.8,2026-08-25
2026-08-10,273,17,Immaculate Servicers of Mapleport,36,Glossy Staplers,office products,segA,1,50,73,73,50,23,2026-08-25
2026-08-10,273,17,Immaculate Servicers of Mapleport,62,Glossy Air Freshener,cleaning supplies,segB,,,36.2,36.2,20,16.2,2026-08-25
,273,17,,72,Gleaming Glass Cleaner,cleaning supplies,  segB ,1,23,45.31,45.31,23,22.31,08/25/2026
2026-08-10,273,17,Immaculate Servicers of Mapleport,85,Sparkling Microwave Popcorn,breakroom supplies,segD,1,12,23.76,23.76,12,11.76,2026-08-25
2026-08-10,274,20,Radiant Janitors of Lakeburg,2,Glossy Party Napkins,paper & tissue,segA,11,29,42.05,462.55,319,143.55,2026-08-11
2026-08-10,274,20,Radiant Janitors of Lakeburg,4,Bright Bathroom Tissue,paper & tissue,segA,7,26,34.84,243.88,182,61.88,2026-08-11
2026-08-10,274,20,Radiant Janitor sof Lakeburg,7,Gleaming Bathroom Tissue,paper & tissue,segA,14,16,23.04,322.56,224,98.56,2026-08-11
2026-08-10,274,20,Radiant Janitors of Lakeburg,12,Immaculate Roll Paper Towels,paper & tissue,segA,26,44,62.04,1613.04,1144,469.04,2026-08-11
2026-08-10,274,20,Radiant Janitors of Lakeburg,16,Dazzling Bathroom Tissue,paper & tissue,segA,11,42,57.96,637.56,462,175.56,2026-08-11
2026-08-10,274,20,  Radiant Janitors of Lakeburg ,17,Glossy Lunch Napkins,paper & tissue,segA,6,31,44.33,265.98,186,79.98,2026-08-11
2026-08-10,274,20,Radiant Janitors of Lakeburg,18,Pristine Lunch Napkins,paper & tissue,segA,8,20,28.6,228.8,160,68.8,2026-08-11
2026-08-10,274,20,Radiant Janitors of Lakeburg,19,Fresh Party Napkins,paper & tissue,  segA ,14,45,,844.2,630,214.2,2026-08-11
10/08/2026,274,20,Radiant Janitors of Lakeburg,83,Spotless Energy Drinks,breakroom supplies,segA,9,26,46.8,421.2,234,187.2,2026-08-11
2026-08-10,274,20,,86,Dazzling Instant Soups,breakroom supplies,segA,9,16,33.44,300.96,,156.96,2026-08-11
2026-08-10,274,20,Radiant Janitors of Lakeburg,88,Gleaming Coffee Beans,breakroom supplies,segA,38,,27,1026,684,342,2026-08-11
2026-08-10,274,20,Radiant Janitors of Lakeburg,89,Sparkling Disposable Cups,breakroom supplies,segA,5,21,38.64,193.2,105,88.2,2026-08-11
2026-08-10,274,20,Radiant Janitors of Lakeburg,92,Glossy Instant Soups,breakroom supplies,segA,2,24,44.4,88.8,48,40.8,2026-08-11
2026-08-10,274,20,Radiant Janitors of Lakeburg,95,Bright Disposable Cups,breakroom supplies,segA,5,13,25.61,128.05,65,63.05,2026-08-11
,275,43,Sparkling Maintainer sof Cedarwood,5,Polished Kitchen Towels,paper & tissue,segA,1,35,49,49,35,14,2026-08-11
2026-08-10,275,43,Sparkling Maintainers of Cedarwood,14,Spotless Pocket Tissues,paper & tissue,segA,6,20,30,180,120,60,2026-08-11
08/10/2026,275,43,Sparkling Maintainers of Cedarwood,17,Glossy Lunch Napkins,paper & tissue,segA,9,31,37.2,334.8,279,55.8,2026-08-11
2026-08-10,275,43,Sparkling Maintainers of Cedarwood,21,  Glossy Facial Tissues ,paper & tissue,segA,2,47,69.56,139.12,94,45.12,2026-08-11
2026-08-10,275,43,Sparkling Maintainers of Cedarwodo,36,Glossy Staplers,office products,segB,1,50,71,,50,21,2026-08-11
2026-08-10,275,43,Sparkling Maintainers of Cedarwood,43,Fresh File Folders,office products,segB,1,50,81,81,50,31,2026-08-11
2026-08-10,275,43,Sparkling Maintainers of Cedarwood,51,Bright Glass Cleaner,cleaning supplies,segA,2,26,46.8,93.6,52,41.6,2026-08-11
,275,43,Sparkling Maintainers of Cedarwood,52,Spotless Air Freshener,cleaning supplies,segA,2,49,88.69,,98,79.38,2026-08-11
2026-08-10,275,43,Sparkling Maintainers of Cedarwood,54,Dazzling Floor Cleaner,cleaning supplies,segA,3,45,75.6,226.8,135,91.8,2026-08-11
2026-08-10,275,43,Sparkling Maintainers of Cedarwood,57,Glossy All-Purpose Cleaner,cleaning supplies,segA,1,51,90.78,90.78,,39.78,2026-08-11
10/08/2026,275,43,Sparkling Maintainers of Cedarwood,68,Dazzling Disinfectant Wipes,cleaning supplies,segA,15,54,81,1215,810,405,2026-08-11
2026-08-10,275,43,Sparkling Maintainers of Cedarwood,70,Sleek Air Freshener,cleaning supplies,segA,1,33,56.1,56.1,33,23.1,2026-08-11
,275,43,Sparkling Maintainers of Cedarwood,75,Fresh Microwave Popcorn,breakroom supplies,segB,1,18,34.74,34.74,18,,2026-08-11
10/08/2026,275,43,Sparkling Maintainers of Cedarwood,79,Immaculate Microwave Popcorn,breakroom supplies,  segB ,1,25,48.5,48.5,25,23.5,2026-08-11
2026-08-10,275,43,Sparkling Maintainers of Cedarwood,85,Sparkling Microwave Popcorn,breakroom supplies,segB,1,12,23.88,23.88,12,11.88,08-11-2026
2026-08-10,275,43,Sparkilng Maintainers of Cedarwood,89,Sparkling Disposable Cups,breakroom supplies,segB,1,21,46.83,46.83,21,25.83,2026-08-11
2026-08-10,275,43,Sparkling Maintainers of Cedarwood,90,Dazzling Instant Soups,breakroom supplies,segB,1,24,44.64,44.64,24,20.64,2026-08-11
2026-08-10,276,54,Spotless Wholesalers of Mountport,10,Pristine 2-Ply Toilet Paper,paper & tissue,segB,1,,40.56,40.56,26,14.56,2026-08-11
08-10-2026,276,54,Spotless Wholesalers of Mountport,13,Pristine Party Napkins,paper & tissue,segB,1,45,70.65,70.65,45,25.65,2026-08-11
2026-08-10,276,54,Spotless Wholesalers of Mountport,20,Gleaming Roll Paper Towels,paper & tissue,segB,1,28,41.44,41.44,28,13.44,11/08/2026
2026-08-10,276,,Spotless Wholesalers of Mountport,52,Spotless Air Freshener,cleaning supplies,segA,3,49,88.69,266.07,147,,2026-08-11
,276,54,Spotless Wholesalers of Mountport,53,Glossy Glass Cleaner,,segA,40,36,54,2160,1440,,2026-08-11
2026-08-10,276,54,Spotless Wholesalers of Mountport,55,Spotless Floor Cleaner,cleaning supplies,segA,1,29,,54.23,29,25.23,2026-08-11
2026-08-10,276,54,Spotless Wholesalers of Mountport,58,Spotless Floor Cleaner,cleaning supplies,segA,3,31,49.91,149.73,93,56.73,2026-08-11
2026-08-10,276,54,Spotless Wholesalers of Mountport,61,Pristine Degreaser,cleaning supplies,segA,1,50,91,91,50,41,2026-08-11
2026-08-10,276,54,Spotless Wholesalers of Mountport,68,Dazzling Disinfectant Wipes,cleaning supplies,segA,1,54,97.2,97.2,54,43.2,2026-08-11
2026-08-10,276,54,Spotless Wholesalers of Mountport,70,Sleek Air Freshener,cleaning supplies,  segA ,1,33,60.72,60.72,33,27.72,2026-08-11
2026-08-10,276,54,Spotless Wholesalers of Mountport,92,Glossy Instant Soups,breakroom supplies,segB,1,24,50.16,50.16,24,26.16,2026-08-11
2026-08-10,276,54,Spotless Wholesalers of Mountport,93,Gleaming Microwave Popcorn,breakroom supplies,segB,1,20,38,38,20,18,2026-08-11
2026-08-10,276,54,Spotless Wholesalers of Mountport,112,Sparkling Letter Size Paper,copy paper,segC,2,46,66.24,132.48,92,40.48,2026-08-11
2026-08-10,276,54,Spotless Wholesalers of Mountport,114,Glossy Recycled Paper,copy paper,,1,32,47.04,47.04,32,15.04,2026-08-11
2026-08-10,277,84,Gleaming Maintainers of Baywood,3,Sparkling Party Napkins,,segA,2,21,29.4,58.8,42,16.8,2026-08-25
2026-08-10,277,84,Gleaming Maintainers of Baywood,9,Fresh Kitchen Towels,paper & tissue,segA,5,33,43.23,216.15,165,51.15,2026-08-25
2026-08-10,277,84,Gleaming Maintainers of Baywood,13,Pristine Party Napkins,paper & tissue,esgA,1,45,61.65,61.65,45,16.65,2026-08-25
2026-08-10,277,84,Gleaming Maintainers of Baywood,20,Gleaming Roll Paper Towels,paper & tissue,segA,3,28,40.04,120.12,84,36.12,25/08/2026
2026-08-10,277,84,Gleaming Maintainers of Baywood,22,Sparkling Pocket Tissues,paper & tissue,segA,2,41,54.12,108.24,82,26.24,2026-08-25
